Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ax,Ay,Az,RollR,PitchR,YawR,PitchPos,RollPos
50.06,0,0,-5,5,521,2401,1933,1791,1.049999952,-0.270000011,-0.400000006,0.01,-0.029999999,0,-177.8699951,-1.360000014
50.07,0,9,0,6,520,2395,1947,1801,0.5,0.209999993,1.669999957,0,-0.02,0,-177.8899994,-1.360000014
50.08,0,0,0,0,520,2392,1948,1809,0.860000014,-0.170000002,0.839999974,0,-0.02,0,-177.8999939,-1.370000005
50.09,0,0,0,0,521,2387,1948,1810,0.289999992,-0.109999999,0.779999971,0,-0.01,0,-177.9100037,-1.370000005
50.1,0,0,0,0,521,2386,1948,1810,0.600000024,-0.079999998,0.819999993,0,0,0,-177.9100037,-1.370000005
50.11,0,0,0,-1,521,2385,1945,1808,0.370000005,-0.090000004,0.419999987,0,0,0,-177.8999939,-1.370000005
50.12,0,0,2,-1,521,2386,1939,1804,0.620000005,-0.02,-0.140000001,0,0.01,0,-177.8899994,-1.370000005
50.13,0,-2,5,0,521,2385,1937,1797,0.180000007,0.050000001,-0.170000002,-0.01,0.01,0,-177.8800049,-1.360000014
50.14,0,-10,8,0,521,2383,1936,1794,0.200000003,0.189999998,-0.529999971,0,0.01,0,-177.8699951,-1.360000014
50.15,0,-2,10,0,521,2384,1935,1791,0,0.059999999,-0.649999976,0,0.01,0,-177.8600006,-1.350000024
50.16,0,-1,10,0,520,2386,1936,1791,-0.100000002,0.100000002,-0.419999987,0,0,0,-177.8600006,-1.350000024
50.17,0,-1,9,0,521,2387,1935,1792,-0.159999996,-0.01,-0.400000006,0,0,0,-177.8600006,-1.350000024
50.18,0,-3,4,0,520,2392,1937,1797,-0.5,0.050000001,-0.07,0,0,0,-177.8600006,-1.350000024
50.19,0,0,2,0,520,2395,1937,1798,-0.529999971,-0.140000001,0.090000004,0,0,0,-177.8600006,-1.350000024
50.2,0,0,0,0,521,2395,1938,1798,-0.899999976,-0.079999998,0.419999987,0,0,0,-177.8600006,-1.350000024
50.21,0,0,-1,0,521,2395,1938,1798,-0.550000012,-0.270000011,0.300000012,0,0,0,-177.8600006,-1.350000024
50.22,0,0,-4,0,521,2395,1938,1797,-0.5,-0.079999998,0.270000011,0,0,0,-177.8600006,-1.350000024
50.23,0,0,-7,0,521,2395,1938,1793,-0.150000006,-0.140000001,0,0,0,0,-177.8600006,-1.350000024
50.24,0,1,-4,0,521,2391,1938,1793,0.07,0.039999999,0.029999999,0,0,0,-177.8600006,-1.350000024
50.25,0,0,-3,0,521,2390,1938,1793,-0.029999999,0.02,-0.25,0,0,0,-177.8600006,-1.350000024
50.26,0,1,-2,0,521,2390,1938,1793,0.259999991,0.129999995,-0.109999999,0,0,0,-177.8699951,-1.360000014
50.27,0,0,0,0,521,2389,1938,1793,0.109999999,0.090000004,-0.129999995,0,0,0,-177.8699951,-1.360000014
50.28,0,0,0,0,521,2392,1938,1797,0.209999993,0.090000004,0.02,0,0,0,-177.8699951,-1.360000014
50.29,0,0,0,0,521,2392,1938,1798,0.140000001,0.059999999,0.02,0,0,0,-177.8699951,-1.360000014
50.3,0,0,0,0,521,2392,1938,1798,0.119999997,0.02,0.150000006,0,0,0,-177.8699951,-1.350000024
50.31,0,0,0,0,521,2392,1938,1798,0.109999999,-0.029999999,0.050000001,0,0,0,-177.8699951,-1.350000024
50.32,0,0,0,0,521,2392,1938,1797,0.029999999,-0.07,0,0,0,0,-177.8699951,-1.350000024
50.33,0,0,0,0,521,2391,1938,1794,0.01,-0.07,-0.029999999,0,0,0,-177.8699951,-1.350000024
50.34,0,0,0,0,521,2390,1938,1794,-0.039999999,-0.039999999,-0.07,0,0,0,-177.8600006,-1.350000024
50.35,0,0,0,0,521,2389,1938,1794,-0.059999999,-0.050000001,-0.079999998,0,0,0,-177.8600006,-1.350000024
50.36,0,0,0,0,521,2390,1938,1794,-0.109999999,-0.02,-0.07,0,0,0,-177.8600006,-1.350000024
50.37,0,0,0,0,521,2390,1938,1794,-0.119999997,-0.01,0.01,0,0,0,-177.8600006,-1.350000024
50.38,0,0,0,0,521,2393,1938,1798,-0.159999996,-0.01,0.059999999,0,0,0,-177.8600006,-1.350000024
50.39,0,0,0,0,521,2393,1938,1798,-0.119999997,0,0.090000004,0,0,0,-177.8600006,-1.350000024
50.4,0,0,0,0,521,2393,1938,1798,-0.119999997,0,0.07,0,0,0,-177.8600006,-1.350000024
50.41,0,0,0,0,521,2393,1938,1798,-0.109999999,0.02,0.029999999,0,0,0,-177.8600006,-1.350000024
50.42,0,0,0,0,521,2393,1938,1798,-0.02,0.029999999,0,0,0,0,-177.8600006,-1.350000024
50.43,0,0,0,0,521,2390,1938,1794,0,0.01,0,0,0,0,-177.8699951,-1.350000024
50.44,0,0,0,0,521,2390,1938,1794,0,0,-0.07,0,0,0,-177.8699951,-1.350000024
50.45,0,0,0,0,521,2390,1938,1794,0,-0.039999999,-0.01,0,0,0,-177.8699951,-1.350000024
50.46,0,0,0,0,521,2390,1938,1794,-0.01,-0.029999999,-0.02,0,0,0,-177.8699951,-1.350000024
50.47,0,0,0,0,521,2390,1938,1794,-0.050000001,-0.07,0.02,0,0,0,-177.8699951,-1.350000024
50.48,0,0,0,0,521,2393,1938,1798,-0.029999999,-0.07,0.029999999,0,0,0,-177.8699951,-1.350000024
50.49,0,0,0,0,521,2393,1938,1798,-0.039999999,-0.039999999,0.029999999,0,0,0,-177.8699951,-1.350000024
50.5,0,0,0,0,521,2393,1938,1798,-0.029999999,-0.050000001,0.01,0,0,0,-177.8699951,-1.350000024
50.51,0,0,0,0,521,2393,1938,1798,-0.01,0,0.02,0,0,0,-177.8699951,-1.350000024
50.52,0,0,0,0,521,2393,1938,1798,0,0.02,-0.039999999,0,0,0,-177.8699951,-1.350000024
50.53,0,0,0,0,521,2390,1938,1794,0.039999999,0.02,0,0,0,0,-177.8699951,-1.350000024
50.54,0,0,0,0,521,2389,1938,1794,0.02,0.039999999,0,0,0,0,-177.8699951,-1.350000024
50.55,0,0,0,0,521,2390,1938,1794,0,0.01,0.01,0,0,0,-177.8699951,-1.350000024
50.56,0,0,0,0,521,2390,1938,1794,-0.02,0.02,-0.01,0,0,0,-177.8699951,-1.350000024
50.57,0,0,0,0,521,2390,1938,1794,-0.059999999,0,0,0,0,0,-177.8600006,-1.350000024
50.58,0,0,0,0,521,2393,1938,1798,-0.090000004,-0.02,0,0,0,0,-177.8600006,-1.350000024
50.59,0,0,0,0,521,2393,1938,1798,-0.119999997,-0.029999999,-0.02,0,0,0,-177.8600006,-1.350000024
50.6,0,0,0,0,521,2393,1938,1798,-0.100000002,-0.029999999,0,0,0,0,-177.8600006,-1.350000024
50.61,0,0,0,0,521,2393,1938,1798,-0.100000002,0,0,0,0,0,-177.8600006,-1.350000024
50.62,0,0,0,0,521,2393,1938,1797,-0.079999998,0,0,0,0,0,-177.8600006,-1.350000024
50.63,0,0,0,0,521,2390,1938,1794,-0.059999999,-0.029999999,0,0,0,0,-177.8600006,-1.350000024
50.64,0,0,0,0,521,2389,1938,1794,-0.02,-0.02,-0.02,0,0,0,-177.8699951,-1.350000024
50.65,0,0,0,0,521,2390,1938,1794,0.01,-0.01,0.029999999,0,0,0,-177.8699951,-1.350000024
50.66,0,0,0,0,521,2389,1938,1794,0,-0.02,0,0,0,0,-177.8699951,-1.350000024
50.67,0,0,0,0,521,2389,1938,1794,0,0,0.02,0,0,0,-177.8699951,-1.350000024
50.68,0,0,0,0,521,2393,1938,1798,0,-0.01,-0.039999999,0,0,0,-177.8699951,-1.350000024
50.69,0,0,0,0,521,2393,1938,1798,0,-0.01,-0.01,0,0,0,-177.8600006,-1.350000024
50.7,0,0,0,0,521,2393,1938,1798,0.01,-0.01,0,0,0,0,-177.8600006,-1.350000024
50.71,0,0,0,0,521,2393,1938,1798,0,0,0.02,0,0,0,-177.8600006,-1.350000024
50.72,0,0,0,0,521,2393,1938,1798,-0.029999999,0,0.050000001,0,0,0,-177.8600006,-1.350000024
50.73,0,0,0,0,521,2390,1938,1794,-0.050000001,-0.01,0.039999999,0,0,0,-177.8600006,-1.350000024
50.74,0,0,0,0,521,2390,1938,1794,-0.059999999,-0.01,0.02,0,0,0,-177.8600006,-1.350000024
50.75,0,0,0,0,521,2390,1938,1794,-0.079999998,-0.02,0.029999999,0,0,0,-177.8600006,-1.350000024
50.76,0,0,0,0,521,2390,1938,1794,-0.090000004,0,0.02,0,0,0,-177.8600006,-1.350000024
50.77,0,0,0,0,521,2389,1938,1794,-0.100000002,0,-0.01,0,0,0,-177.8600006,-1.350000024
50.78,0,0,0,0,521,2393,1938,1798,-0.059999999,0,-0.059999999,0,0,0,-177.8600006,-1.350000024
50.79,0,0,0,0,521,2393,1938,1798,-0.029999999,0.02,-0.079999998,0,0,0,-177.8600006,-1.350000024
50.8,0,0,0,0,521,2393,1938,1798,-0.039999999,0,-0.050000001,0,0,0,-177.8600006,-1.350000024
50.81,0,0,0,0,521,2393,1938,1798,0,0.01,-0.01,0,0,0,-177.8600006,-1.350000024
50.82,0,0,0,0,521,2393,1938,1798,0,0,0.059999999,0,0,0,-177.8600006,-1.350000024
50.83,0,0,0,0,521,2390,1938,1794,0.029999999,0,0.079999998,0,0,0,-177.8600006,-1.350000024
50.84,0,0,0,0,521,2390,1938,1794,0,0.02,0.07,0,0,0,-177.8600006,-1.350000024
50.85,0,0,0,0,521,2390,1938,1794,0,-0.02,0.07,0,0,0,-177.8600006,-1.350000024
50.86,0,0,0,0,521,2390,1938,1794,-0.01,-0.029999999,0.050000001,0,0,0,-177.8600006,-1.350000024
50.87,0,0,0,0,521,2390,1938,1794,-0.029999999,-0.01,0.01,0,0,0,-177.8600006,-1.350000024
50.88,0,0,0,0,521,2393,1938,1798,-0.059999999,-0.01,-0.01,0,0,0,-177.8600006,-1.350000024
50.89,0,0,0,0,521,2393,1937,1798,-0.050000001,-0.050000001,-0.050000001,0,0,0,-177.8600006,-1.350000024
50.9,0,0,0,0,521,2393,1938,1798,-0.059999999,-0.039999999,-0.079999998,0,0,0,-177.8600006,-1.350000024
50.91,0,0,0,0,521,2393,1937,1798,-0.119999997,-0.02,-0.059999999,0,0,0,-177.8600006,-1.350000024
50.92,0,0,0,0,521,2393,1938,1798,-0.100000002,-0.029999999,-0.059999999,0,0,0,-177.8600006,-1.350000024
50.93,0,0,0,0,521,2390,1937,1793,-0.090000004,-0.029999999,-0.050000001,0,0,0,-177.8600006,-1.350000024
50.94,0,0,0,0,521,2390,1937,1794,-0.07,0,0,0,0,0,-177.8600006,-1.350000024
50.95,0,0,0,0,521,2390,1937,1794,-0.029999999,0,0.059999999,0,0,0,-177.8600006,-1.350000024
50.96,0,0,0,0,521,2390,1937,1794,0.01,0.02,0.07,0,0,0,-177.8600006,-1.350000024
50.97,0,0,0,0,521,2390,1937,1794,0,0.039999999,0.050000001,0,0,0,-177.8600006,-1.350000024
50.98,0,0,0,0,522,2393,1938,1798,-0.01,0.02,0.039999999,0,0,0,-177.8600006,-1.350000024
50.99,0,0,0,0,522,2393,1938,1798,-0.039999999,0.02,0.01,0,0,0,-177.8600006,-1.350000024
51,0,0,0,0,522,2393,1938,1798,-0.02,-0.01,0.039999999,0,0,0,-177.8600006,-1.350000024
51.01,0,0,0,0,522,2393,1938,1798,-0.079999998,-0.050000001,0,0,0,0,-177.8600006,-1.350000024
51.02,0,0,0,0,522,2393,1937,1798,-0.079999998,-0.029999999,0.01,0,0,0,-177.8600006,-1.350000024
51.03,0,0,0,0,522,2390,1937,1794,-0.039999999,-0.039999999,0.02,0,0,0,-177.8600006,-1.350000024
51.04,0,0,0,0,522,2390,1937,1794,-0.01,-0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.05,0,0,0,0,522,2390,1937,1794,-0.02,0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.06,0,0,0,0,522,2390,1937,1794,0,0.039999999,-0.029999999,0,0,0,-177.8600006,-1.350000024
51.07,0,0,0,0,522,2390,1937,1794,0,0.02,-0.02,0,0,0,-177.8600006,-1.350000024
51.08,0,0,0,0,522,2393,1938,1798,-0.01,0.039999999,-0.039999999,0,0,0,-177.8600006,-1.350000024
51.09,0,0,0,0,522,2393,1938,1797,0.039999999,0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.1,0,0,0,0,522,2393,1937,1798,0.129999995,0.02,-0.01,0,0,0,-177.8600006,-1.350000024
51.11,0,0,0,0,522,2393,1938,1798,-0.029999999,-0.01,-0.090000004,0,0,0,-177.8600006,-1.350000024
51.12,0,0,0,0,522,2393,1938,1798,-0.119999997,-0.039999999,0.259999991,0,0,0,-177.8600006,-1.350000024
51.13,0,0,0,0,522,2389,1937,1793,-0.209999993,-0.07,-0.07,0,0,0,-177.8600006,-1.350000024
51.14,0,0,0,0,522,2389,1937,1793,-0.050000001,0,0.059999999,0,0,0,-177.8600006,-1.350000024
51.15,0,0,0,0,522,2390,1938,1794,-0.230000004,-0.07,-0.039999999,0,0,0,-177.8600006,-1.350000024
51.16,0,0,0,0,522,2390,1937,1794,-0.059999999,-0.02,0.100000002,0,0,0,-177.8600006,-1.350000024
51.17,0,0,0,0,522,2390,1937,1794,-0.439999998,0.090000004,-0.170000002,0,0,0,-177.8600006,-1.340000033
51.18,0,0,0,0,522,2393,1938,1798,-0.550000012,0.25,0.029999999,0,0,0,-177.8600006,-1.350000024
51.19,0,0,0,0,521,2393,1938,1798,-0.079999998,0.100000002,0.119999997,0,0,0,-177.8600006,-1.350000024
51.2,0,0,0,0,522,2393,1938,1798,-0.02,0.059999999,0.01,0,0,0,-177.8600006,-1.350000024
51.21,0,0,0,0,522,2393,1938,1797,-0.01,0.02,0.150000006,0,0,0,-177.8600006,-1.350000024
51.22,0,0,0,0,520,2386,1937,1795,0.039999999,0.07,0.100000002,0,0,0,-177.8600006,-1.350000024
51.23,0,0,0,0,521,2379,1937,1781,0.050000001,0.02,-0.01,0,0,0,-177.8600006,-1.350000024
51.24,0,0,0,0,521,2379,1937,1780,0,0.039999999,-0.01,0,0,0,-177.8600006,-1.350000024
51.25,0,0,0,0,521,2379,1937,1780,0.059999999,0.050000001,0.02,0,0,0,-177.8600006,-1.350000024
51.26,0,0,0,0,521,2379,1937,1781,-0.07,-0.01,-0.07,0,0,0,-177.8600006,-1.350000024
51.27,0,0,0,0,521,2378,1937,1781,-0.02,-0.02,0.01,0,0,0,-177.8600006,-1.340000033
51.28,0,0,0,0,521,2382,1937,1784,-0.109999999,-0.039999999,-0.01,0,0,0,-177.8600006,-1.340000033
51.29,0,0,0,0,521,2382,1937,1784,-0.100000002,-0.050000001,-0.039999999,0,0,0,-177.8600006,-1.340000033
51.3,0,0,0,0,521,2382,1937,1785,-0.079999998,-0.029999999,-0.02,0,0,0,-177.8600006,-1.340000033
51.31,0,0,0,0,521,2382,1937,1784,-0.079999998,-0.039999999,0.039999999,0,0,0,-177.8600006,-1.350000024
51.32,0,0,0,0,521,2382,1937,1785,-0.07,-0.01,0.039999999,0,0,0,-177.8600006,-1.350000024
51.33,0,0,0,0,521,2379,1937,1781,-0.029999999,0.01,0.029999999,0,0,0,-177.8600006,-1.350000024
51.34,0,0,0,0,521,2379,1937,1780,0.01,0.029999999,0.059999999,0,0,0,-177.8600006,-1.350000024
51.35,0,0,0,0,521,2378,1937,1780,0.02,0.029999999,0.029999999,0,0,0,-177.8600006,-1.350000024
51.36,0,0,0,0,521,2379,1937,1780,0.02,0.02,0.01,0,0,0,-177.8600006,-1.350000024
51.37,0,0,0,0,521,2379,1937,1781,0.02,0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.38,0,0,0,0,521,2382,1937,1785,0,0.01,-0.01,0,0,0,-177.8600006,-1.350000024
51.39,0,0,0,0,521,2382,1937,1785,-0.039999999,-0.01,-0.01,0,0,0,-177.8600006,-1.350000024
51.4,0,0,0,0,521,2382,1937,1784,-0.059999999,-0.01,-0.029999999,0,0,0,-177.8600006,-1.350000024
51.41,0,0,0,0,521,2382,1937,1785,-0.119999997,-0.01,-0.02,0,0,0,-177.8600006,-1.350000024
51.42,0,0,0,0,521,2382,1937,1785,-0.109999999,-0.029999999,-0.029999999,0,0,0,-177.8600006,-1.350000024
51.43,0,0,0,0,521,2379,1936,1780,-0.100000002,-0.039999999,-0.039999999,0,0,0,-177.8600006,-1.350000024
51.44,0,0,0,0,521,2379,1937,1781,-0.050000001,0,-0.029999999,0,0,0,-177.8600006,-1.350000024
51.45,0,0,0,0,520,2379,1937,1780,-0.050000001,0,0.01,0,0,0,-177.8600006,-1.350000024
51.46,0,0,0,0,521,2379,1937,1780,0,0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.47,0,0,0,0,521,2379,1937,1781,0.02,0,0.039999999,0,0,0,-177.8600006,-1.350000024
51.48,0,0,0,0,520,2382,1937,1784,0.01,0.039999999,0.029999999,0,0,0,-177.8600006,-1.350000024
51.49,0,0,0,0,520,2382,1937,1785,0,0.039999999,0.059999999,0,0,0,-177.8600006,-1.350000024
51.5,0,0,0,0,520,2382,1937,1785,-0.039999999,0.02,0.059999999,0,0,0,-177.8600006,-1.350000024
51.51,0,0,0,0,520,2382,1937,1785,-0.029999999,0.02,0.039999999,0,0,0,-177.8600006,-1.350000024
51.52,0,0,0,0,520,2382,1937,1785,-0.059999999,-0.01,0.01,0,0,0,-177.8600006,-1.350000024
51.53,0,0,0,0,520,2379,1937,1784,-0.050000001,-0.039999999,0,0,0,0,-177.8600006,-1.350000024
51.54,0,0,0,0,520,2378,1937,1781,-0.050000001,-0.01,-0.01,0,0,0,-177.8600006,-1.350000024
51.55,0,0,0,0,520,2379,1937,1780,-0.07,-0.02,-0.07,0,0,0,-177.8600006,-1.350000024
51.56,0,0,0,0,520,2379,1937,1781,-0.050000001,-0.01,-0.02,0,0,0,-177.8600006,-1.350000024
51.57,0,0,0,0,520,2379,1937,1780,-0.02,0,-0.050000001,0,0,0,-177.8600006,-1.350000024
51.58,0,0,0,0,520,2382,1937,1784,-0.029999999,0,-0.01,0,0,0,-177.8600006,-1.350000024
51.59,0,0,0,0,520,2382,1937,1784,-0.01,0,0,0,0,0,-177.8600006,-1.350000024
51.6,0,0,0,0,520,2382,1937,1784,0.01,0.01,0,0,0,0,-177.8600006,-1.350000024
51.61,0,0,0,0,520,2382,1937,1784,0.02,0.01,0.050000001,0,0,0,-177.8600006,-1.340000033
51.62,0,0,0,0,520,2382,1937,1785,0,-0.01,0.039999999,0,0,0,-177.8600006,-1.340000033
51.63,0,0,0,0,520,2378,1937,1781,0,-0.02,0.01,0,0,0,-177.8600006,-1.340000033
51.64,0,0,0,0,520,2378,1937,1780,0,-0.01,0,0,0,0,-177.8600006,-1.340000033
51.65,0,0,0,0,520,2378,1937,1781,-0.059999999,0,0.039999999,0,0,0,-177.8600006,-1.340000033
51.66,0,0,0,0,520,2379,1937,1781,-0.079999998,0.01,-0.01,0,0,0,-177.8600006,-1.340000033
51.67,0,0,0,0,520,2379,1937,1780,-0.090000004,0,0.01,0,0,0,-177.8600006,-1.340000033
51.68,0,0,0,0,520,2382,1937,1785,-0.07,-0.02,0,0,0,0,-177.8600006,-1.340000033
51.69,0,0,0,0,520,2382,1937,1785,-0.079999998,0,0,0,0,0,-177.8600006,-1.340000033
51.7,0,0,0,0,520,2382,1937,1785,-0.050000001,-0.029999999,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.71,0,0,0,0,520,2382,1937,1784,0,-0.02,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.72,0,0,0,0,520,2382,1937,1785,0,-0.02,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.73,0,0,0,0,520,2379,1937,1781,0,0,0,0,0,0,-177.8600006,-1.340000033
51.74,0,0,0,0,520,2378,1937,1781,0,0,0,0,0,0,-177.8600006,-1.340000033
51.75,0,0,0,0,519,2378,1937,1781,-0.029999999,0.050000001,0.050000001,0,0,0,-177.8600006,-1.340000033
51.76,0,0,0,0,519,2378,1937,1780,-0.029999999,0.050000001,0.050000001,0,0,0,-177.8600006,-1.340000033
51.77,0,0,0,0,520,2379,1937,1780,-0.039999999,0.050000001,0.01,0,0,0,-177.8600006,-1.340000033
51.78,0,0,0,0,520,2382,1937,1785,-0.039999999,0.050000001,0.01,0,0,0,-177.8600006,-1.340000033
51.79,0,0,0,0,520,2382,1937,1785,-0.050000001,-0.01,0.029999999,0,0,0,-177.8600006,-1.340000033
51.8,0,0,0,0,519,2382,1937,1784,-0.050000001,-0.01,0.029999999,0,0,0,-177.8600006,-1.340000033
51.81,0,0,0,0,519,2382,1937,1784,-0.02,-0.039999999,0.01,0,0,0,-177.8600006,-1.340000033
51.82,0,0,0,0,519,2382,1937,1785,-0.02,-0.039999999,0.01,0,0,0,-177.8600006,-1.340000033
51.83,0,0,0,0,519,2379,1937,1781,-0.029999999,-0.050000001,-0.01,0,0,0,-177.8600006,-1.340000033
51.84,0,0,0,0,519,2378,1937,1781,-0.029999999,-0.050000001,-0.01,0,0,0,-177.8600006,-1.340000033
51.85,0,0,0,0,519,2379,1937,1781,-0.029999999,0,0.029999999,0,0,0,-177.8600006,-1.340000033
51.86,0,0,0,0,519,2379,1937,1781,-0.029999999,0,0.029999999,0,0,0,-177.8600006,-1.340000033
51.87,0,0,0,0,519,2379,1937,1780,-0.01,0,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.88,0,0,0,0,519,2382,1937,1785,-0.01,0,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.89,0,0,0,0,519,2382,1937,1785,-0.039999999,-0.01,0.01,0,0,0,-177.8600006,-1.340000033
51.9,0,0,0,0,519,2382,1937,1785,-0.039999999,-0.01,0.01,0,0,0,-177.8600006,-1.340000033
51.91,0,0,0,0,519,2382,1937,1785,-0.050000001,-0.029999999,-0.02,0,0,0,-177.8600006,-1.340000033
51.92,0,0,0,0,519,2382,1937,1785,-0.050000001,-0.029999999,-0.02,0,0,0,-177.8600006,-1.340000033
51.93,0,0,0,0,519,2382,1937,1781,-0.02,-0.039999999,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.94,0,0,0,0,519,2378,1937,1781,-0.02,-0.039999999,-0.029999999,0,0,0,-177.8600006,-1.340000033
51.95,0,0,0,0,519,2379,1937,1781,0,0,0,0,0,0,-177.8600006,-1.340000033
51.96,0,0,0,0,519,2379,1937,1781,0,0,0,0,0,0,-177.8600006,-1.340000033
51.97,0,0,0,0,519,2379,1937,1781,0,0.029999999,0,0,0,0,-177.8600006,-1.340000033
51.98,0,0,0,0,519,2382,1937,1785,0,0.029999999,0,0,0,0,-177.8600006,-1.340000033
51.99,0,0,0,0,519,2382,1937,1785,-0.07,0.01,-0.050000001,0,0,0,-177.8600006,-1.340000033
52,0,0,0,0,519,2382,1937,1785,-0.07,0.01,-0.050000001,0,0,0,-177.8600006,-1.340000033
52.01,0,0,0,0,519,2382,1937,1785,-0.039999999,-0.02,-0.050000001,0,0,0,-177.8600006,-1.340000033
52.02,0,0,0,0,519,2382,1937,1786,-0.039999999,-0.02,-0.050000001,0,0,0,-177.8600006,-1.340000033
52.03,0,0,0,0,519,2381,1937,1781,-0.039999999,0.01,0,0,0,0,-177.8600006,-1.340000033
52.04,0,0,0,0,519,2379,1937,1781,-0.039999999,0.01,0,0,0,0,-177.8600006,-1.340000033
52.05,0,0,0,0,519,2379,1937,1781,-0.02,0,0.01,0,0,0,-177.8600006,-1.340000033
52.06,0,0,0,0,519,2379,1937,1781,-0.02,0,0.01,0,0,0,-177.8600006,-1.340000033
52.07,0,0,0,0,519,2379,1937,1781,-0.01,0.01,0.01,0,0,0,-177.8600006,-1.340000033
52.08,0,0,0,0,519,2382,1937,1785,-0.01,0.01,0.01,0,0,0,-177.8600006,-1.340000033
52.09,0,0,0,0,519,2382,1937,1785,-0.02,-0.01,-0.029999999,0,0,0,-177.8600006,-1.340000033
52.1,0,0,0,0,519,2382,1937,1785,-0.02,-0.01,-0.029999999,0,0,0,-177.8600006,-1.340000033
52.11,0,0,0,0,519,2382,1937,1785,-0.02,0,-0.059999999,0,0,0,-177.8600006,-1.340000033
52.12,0,0,0,0,519,2382,1937,1785,-0.02,0,-0.059999999,0,0,0,-177.8600006,-1.340000033
52.13,0,0,0,0,519,2379,1937,1781,-0.02,-0.039999999,0.039999999,0,0,0,-177.8600006,-1.340000033
52.14,0,0,0,0,519,2379,1937,1781,-0.02,-0.039999999,0.039999999,0,0,0,-177.8600006,-1.340000033
52.15,0,0,0,0,519,2378,1937,1782,-0.02,0,0.02,0,0,0,-177.8600006,-1.340000033
52.16,0,0,0,0,519,2380,1937,1782,-0.02,0,0.02,0,0,0,-177.8600006,-1.340000033
52.17,0,0,0,0,519,2379,1937,1781,-0.02,0,0.02,0,0,0,-177.8600006,-1.340000033
52.18,0,0,0,0,519,2382,1937,1784,-0.02,0,0.02,0,0,0,-177.8600006,-1.340000033
52.19,0,0,0,0,519,2382,1937,1785,-0.039999999,0.01,0.01,0,0,0,-177.8600006,-1.340000033
52.2,0,0,0,0,519,2382,1937,1787,-0.039999999,0.01,0.01,0,0,0,-177.8600006,-1.340000033
52.21,0,0,0,0,519,2383,1937,1785,-0.029999999,0.01,0,0,0,0,-177.8600006,-1.340000033
52.22,0,0,0,0,519,2383,1937,1785,-0.029999999,0.01,0,0,0,0,-177.8600006,-1.340000033
52.23,0,0,0,0,519,2379,1937,1781,-0.07,0,0.039999999,0,0,0,-177.8600006,-1.340000033
52.24,0,0,0,0,519,2379,1937,1782,-0.07,0,0.039999999,0,0,0,-177.8600006,-1.340000033
52.25,0,0,0,0,519,2379,1937,1781,-0.059999999,-0.029999999,0.039999999,0,0,0,-177.8600006,-1.340000033
52.26,0,0,0,0,519,2379,1937,1781,-0.059999999,-0.029999999,0.039999999,0,0,0,-177.8600006,-1.340000033
52.27,0,0,0,0,519,2379,1937,1780,-0.059999999,-0.050000001,0.029999999,0,0,0,-177.8600006,-1.340000033
52.28,0,0,0,0,519,2382,1937,1784,-0.059999999,-0.050000001,0.029999999,0,0,0,-177.8600006,-1.340000033
52.29,0,0,0,0,519,2382,1937,1784,-0.039999999,-0.050000001,0,0,0,0,-177.8600006,-1.340000033
52.3,0,0,0,0,519,2382,1937,1784,-0.039999999,-0.050000001,0,0,0,0,-177.8600006,-1.340000033
52.31,0,0,0,0,519,2382,1937,1784,0,0.01,-0.039999999,0,0,0,-177.8600006,-1.340000033
52.32,0,0,0,0,519,2382,1937,1785,0,0.01,-0.039999999,0,0,0,-177.8600006,-1.340000033
52.33,0,0,0,0,519,2379,1937,1781,0,0,-0.029999999,0,0,0,-177.8600006,-1.340000033
